speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
2,27,2,0.116235,-0.834719,0.347342,-0.723579,0.185023,-0.234631,-0.218218,0.21779,-0.242904,-0.333011,-0.100496,0.163597
2,27,3,0.162537,-0.873477,0.321533,-0.67906,0.273054,-0.238144,-0.265211,0.179125,-0.270808,-0.333016,-0.088456,0.198222
2,27,4,0.336918,-0.930641,0.290391,-0.660846,0.33982,-0.212802,-0.300711,0.153136,-0.305834,-0.31122,-0.051859,0.200482
2,27,5,0.492906,-0.93709,0.27261,-0.621338,0.411175,-0.175482,-0.317931,0.115088,-0.365446,-0.327212,-0.023446,0.20169
2,27,6,0.760031,-0.969354,0.240454,-0.589891,0.466113,-0.122801,-0.380744,0.064262,-0.404269,-0.338907,0.02283,0.185141
2,27,7,0.808987,-0.962889,0.212078,-0.507046,0.497035,-0.128997,-0.397409,0.009977,-0.417376,-0.299558,0.049135,0.159995
2,27,8,0.636834,-0.954739,0.23985,-0.445512,0.568993,-0.166192,-0.396359,0.003491,-0.435003,-0.240111,0.059894,0.110667
2,27,9,0.506111,-0.965555,0.304993,-0.371004,0.637021,-0.182222,-0.373851,0.011302,-0.470851,-0.182877,0.069003,0.014549
2,27,10,0.437273,-1.034249,0.388112,-0.314069,0.633412,-0.194169,-0.381871,-0.002486,-0.486367,-0.138055,0.069531,-0.077834
2,27,11,0.369828,-1.017266,0.434716,-0.25373,0.632986,-0.25424,-0.399595,-0.005494,-0.483013,-0.098825,0.06369,-0.130078
2,27,12,0.283641,-1.012787,0.458885,-0.200337,0.637178,-0.284632,-0.39814,-0.025052,-0.480535,-0.058679,0.052887,-0.168086
2,28,1,0.018468,-0.506258,0.182428,-0.568013,-0.061708,-0.350323,0.037078,0.025269,-0.127103,-0.384974,-0.187385,0.357617
2,28,2,-0.003436,-0.572692,0.180654,-0.530611,0.008185,-0.312361,0.017155,-0.008735,-0.164208,-0.380997,-0.20565,0.361105
2,28,3,0.065344,-0.620996,0.175989,-0.499953,0.077327,-0.284679,-0.002941,-0.04078,-0.201791,-0.375394,-0.197451,0.401123
2,28,4,0.246277,-0.648278,0.160388,-0.449163,0.175378,-0.273718,-0.032545,-0.067143,-0.250368,-0.353738,-0.196639,0.380075
2,28,5,0.233678,-0.676684,0.21192,-0.421968,0.257006,-0.253563,-0.082377,-0.07785,-0.338315,-0.296493,-0.115498,0.317284
2,28,6,0.148894,-0.657226,0.296246,-0.328609,0.324426,-0.218828,-0.158201,-0.131943,-0.36996,-0.26607,-0.051872,0.278133
2,28,7,0.159032,-0.722831,0.368182,-0.273134,0.406544,-0.227365,-0.234109,-0.152251,-0.37496,-0.234023,-0.009713,0.228256
2,28,8,0.164868,-0.772915,0.365948,-0.246172,0.449023,-0.224411,-0.25866,-0.172076,-0.424795,-0.181559,0.046041,0.143451
2,28,9,0.089509,-0.795893,0.366757,-0.230877,0.502735,-0.246875,-0.301457,-0.163109,-0.419552,-0.165604,0.072924,0.114934
2,28,10,-0.005269,-0.762448,0.405275,-0.201041,0.534256,-0.255978,-0.298609,-0.138413,-0.42473,-0.151336,0.09375,0.083356
2,28,11,-0.011002,-0.77575,0.472794,-0.181587,0.591349,-0.246699,-0.291989,-0.094833,-0.419232,-0.120079,0.089043,0.023646
,28,12,0.011576,-0.789197,0.526066,-0.160569,0.62755,-0.236395,-0.306717,-0.085203,-0.418335,-0.102694,0.062747,-0.046609
2,28,13,0.028902,-0.770581,0.540153,-0.139278,0.623562,-0.249198,-0.30287,-0.095427,-0.42363,-0.092695,0.051997,-0.0862
2,28,14,0.057249,-0.784134,0.536233,-0.122129,0.621483,-0.273935,-0.285796,-0.091722,-0.431738,-0.078106,0.034417,-0.117289
2,28,15,0.008549,-0.804604,0.551034,-0.096695,0.606729,-0.292701,-0.26973,-0.103877,-0.432251,-0.061137,0.016981,-0.146769
2,28,16,-0.013844,-0.827396,0.574772,-0.106163,0.609601,-0.298977,-0.275853,-0.111529,-0.432723,-0.047243,0.003147,-0.160494
2,29,1,0.425306,-0.567167,0.336027,-0.754549,-0.042679,-0.310813,-0.251647,0.318731,-0.076602,-0.300767,-0.029591,0.154469
2,29,2,0.414407,-0.546651,0.287073,-0.703986,0.017253,-0.303961,-0.247881,0.32317,-0.118308,-0.322856,-0.050268,0.140555
2,29,3,0.452342,-0.655973,0.298457,-0.662805,0.08993,-0.283859,-0.215368,0.273686,-0.213405,-0.343531,-0.093842,0.12956
2,29,4,0.527844,-0.769326,0.322026,-0.61491,0.152164,-0.221614,-0.219598,0.184951,-0.268784,-0.335297,-0.138703,0.147161
2,29,5,0.622956,-0.874169,0.356307,-0.548723,0.22025,-0.163377,-0.252797,0.093415,-0.280997,-0.328172,-0.165987,0.215305
2,29,6,0.639795,-0.907816,0.374203,-0.481614,0.266529,-0.139499,-0.277493,0.03086,-0.314431,-0.334256,-0.161862,0.244724
2,29,7,0.675764,-0.952374,0.374357,-0.398902,0.263608,-0.138902,-0.255401,-0.047653,-0.344344,-0.298292,-0.154561,0.242624
2,29,8,0.722474,-0.99008,0.362404,-0.33678,0.27621,-0.126118,-0.26433,-0.130176,-0.336207,-0.239925,-0.142398,0.216011
2,29,9,0.770956,-1.038718,0.371228,-0.262972,0.32889,-0.108708,-0.326566,-0.193522,-0.29806,-0.167986,-0.128532,0.161322
2,29,10,0.845599,-1.142049,0.408144,-0.198029,0.408479,-0.122266,-0.375746,-0.179959,-0.282091,-0.113878,-0.12627,0.116163
2,29,11,0.807429,-1.112427,0.448397,-0.090511,0.461241,-0.171418,-0.367139,-0.173297,-0.272806,-0.087792,-0.150834,0.074038
2,29,12,0.65914,-1.067526,0.462718,-0.016955,0.503527,-0.199376,-0.358462,-0.155672,-0.296493,-0.090295,-0.131577,0.003865
2,29,13,0.435103,-0.917507,0.428905,0.039331,0.537975,-0.302103,-0.289548,-0.128835,-0.395694,-0.032554,-0.116752,-0.055216
2,29,14,0.333324,-0.837764,0.411334,0.045877,0.554724,-0.364065,-0.270625,-0.092078,-0.425392,-0.024145,-0.105205,-0.094797
2,29,15,0.266205,-0.807045,0.440441,0.089218,0.547845,-0.374363,-0.269168,-0.111051,-0.400842,0.001045,-0.111819,-0.12932
2,30,1,0.339393,-0.872042,0.319477,-0.760153,0.086432,-0.2453,-0.27115,0.204433,-0.147372,-0.281121,-0.151074,0.204373
2,30,2,0.322226,-0.901126,0.28874,-0.72225,0.175883,-0.216088,-0.270695,0.167897,-0.172914,-0.301862,-0.191587,0.209045
2,30,3,0.316138,-0.960153,0.293983,-0.661212,0.232537,-0.197293,-0.257184,0.128068,-0.211313,-0.326523,-0.213939,0.224432
2,30,4,0.320305,-0.996421,0.299245,-0.613278,0.30016,-0.177,-0.271372,0.090645,-0.232168,-0.33594,-0.227555,0.225351
2,30,5,0.341837,-1.016475,0.32139,-0.553184,0.358016,-0.166647,-0.281027,0.061213,-0.255605,-0.347303,-0.232809,0.224838
2,30,6,0.374799,-1.022268,0.339945,-0.457056,0.396637,-0.159058,-0.291993,-0.010348,-0.27638,-0.325015,-0.210303,0.219979
2,30,7,0.324299,-1.104861,0.375945,-0.395041,0.45334,-0.127502,-0.345775,-0.080082,-0.333042,-0.279086,-0.13219,0.205399
2,30,8,0.322552,-1.148468,0.384784,-0.345651,0.46425,-0.130909,-0.353862,-0.119082,-0.346636,-0.255571,-0.116509,0.207747
